Date;MoonPhase;Epact;SkyCoverage;Hour;NightDay;Site;Year;Season;Sps;N_ind
12/08/2023;1;27;10;13:02:00;D;Osmannoro;2023;summer;Human;1
12/08/2023;1;27;10;14:18:00;D;Empoli_Serravalle;2023;summer;Human;1
12/08/2023;1;27;10;14:19:00;D;Empoli_Serravalle;2023;summer;Human;2
12/08/2023;1;27;10;14:46:00;D;Osmannoro;2023;summer;Human;1
12/08/2023;1;27;10;15:20:00;D;Osmannoro;2023;summer;Human;1
12/08/2023;1;27;10;15:38:00;D;Osmannoro;2023;summer;Human;1
12/08/2023;1;27;10;15:55:00;D;Empoli_Serravalle;2023;summer;Human;1
12/08/2023;1;27;10;16:13:00;D;Empoli_Serravalle;2023;summer;Human;1
12/08/2023;1;27;10;16:45:00;D;Sesto4;2023;summer;CommonPheasant;1
12/08/2023;1;27;10;16:51:00;D;Empoli_Serravalle;2023;summer;Human;1
12/08/2023;1;27;10;16:56:00;D;Osmannoro;2023;summer;Human;1
12/08/2023;1;27;10;17:35:00;D;Sesto4;2023;summer;EuropeanHare;1
12/08/2023;1;27;10;17:43:00;D;Sesto4;2023;summer;EuropeanHare;1
12/08/2023;1;27;10;17:43:00;D;Sesto4;2023;summer;RockPigeon;1
12/08/2023;1;27;10;00:06:00;N;Sesto4;2023;summer;EuropeanHare;1
12/08/2023;1;27;10;00:11:00;N;Sesto4;2023;summer;EuropeanHare;1
12/08/2023;1;27;10;00:18:00;N;Sesto4;2023;summer;EuropeanHare;1
12/08/2023;1;27;10;01:40:00;N;Empoli_Serravalle;2023;summer;EasternCottontail;1
12/08/2023;1;27;10;01:46:00;N;Empoli_Serravalle;2023;summer;EasternCottontail;1
12/08/2023;1;27;10;01:48:00;N;Empoli_Serravalle;2023;summer;EasternCottontail;1
12/08/2023;1;27;10;02:20:00;N;Empoli_Serravalle;2023;summer;Human;1
12/08/2023;1;27;10;03:35:00;N;Empoli_Serravalle;2023;summer;EasternCottontail;1
12/08/2023;1;27;10;05:08:00;N;Sesto4;2023;summer;Hedgehog;1
12/08/2023;1;27;10;05:46:00;N;Empoli_Serravalle;2023;summer;EasternCottontail;1
12/08/2023;1;27;10;07:18:00;D;Sesto4;2023;summer;EuropeanHare;2
12/08/2023;1;27;10;07:37:00;D;Empoli_Serravalle;2023;summer;DomesticDog;1
12/08/2023;1;27;10;07:37:00;D;Empoli_Serravalle;2023;summer;EasternCottontail;1
12/08/2023;1;27;10;07:37:00;D;Empoli_Serravalle;2023;summer;Human;2
12/08/2023;1;27;10;07:40:00;D;Empoli_Serravalle;2023;summer;Human;1
12/08/2023;1;27;10;07:46:00;D;Osmannoro;2023;summer;Human;1
12/08/2023;1;27;10;07:50:00;D;Osmannoro;2023;summer;Human;2
12/08/2023;1;27;10;07:58:00;D;Empoli_Serravalle;2023;summer;Human;1
12/08/2023;1;27;10;18:36:00;D;Sesto4;2023;summer;EurasianMagpie;1
12/08/2023;1;27;10;18:39:00;D;Osmannoro;2023;summer;Human;1
12/08/2023;1;27;10;19:00:00;D;Sesto4;2023;summer;Blackbird;1
12/08/2023;1;27;10;19:00:00;D;Empoli_Serravalle;2023;summer;DomesticDog;1
12/08/2023;1;27;10;19:00:00;D;Sesto4;2023;summer;RockPigeon;1
12/08/2023;1;27;10;23:09:00;N;Sesto4;2023;summer;EuropeanHare;1
12/08/2023;1;27;10;23:21:00;N;Sesto4;2023;summer;EuropeanHare;1
12/08/2023;1;27;10;23:24:00;N;Sesto4;2023;summer;EuropeanHare;1
12/08/2023;1;27;10;23:27:00;N;Sesto4;2023;summer;EuropeanHare;1
12/08/2023;1;27;10;23:28:00;N;Sesto4;2023;summer;EuropeanHare;1
12/08/2023;1;27;10;08:37:00;N;Bagno_a_Ripoli;2023;summer;Coypu;1
12/08/2023;1;27;10;21:58:00;N;TorrinoSantaRosa;2023;summer;NorwayRat;1
13/08/2023;1;28;10;08:15:00;D;Sesto4;2023;summer;EuropeanHare;3
13/08/2023;1;28;10;08:34:00;D;Empoli_Serravalle;2023;summer;EasternCottontail;1
13/08/2023;1;28;10;09:09:00;D;Empoli_Serravalle;2023;summer;EasternCottontail;1
13/08/2023;1;28;10;09:56:00;D;Osmannoro;2023;summer;Human;1
13/08/2023;1;28;10;10:44:00;D;Osmannoro;2023;summer;Human;1
13/08/2023;1;28;10;10:57:00;D;Osmannoro;2023;summer;Human;1
13/08/2023;1;28;10;11:23:00;D;Osmannoro;2023;summer;Human;2
13/08/2023;1;28;10;01:22:00;N;CascineDelRiccio3;2023;summer;RedFox;1
13/08/2023;1;28;10;01:48:00;N;CascineDelRiccio1;2023;summer;RedFox;1
13/08/2023;1;28;10;01:49:00;N;CascineDelRiccio1;2023;summer;RedFox;1
13/08/2023;1;28;10;03:44:00;N;Empoli_Serravalle;2023;summer;EasternCottontail;1
13/08/2023;1;28;10;03:44:00;N;Empoli_Serravalle;2023;summer;RedFox;1
13/08/2023;1;28;10;03:55:00;N;Empoli_Serravalle;2023;summer;EasternCottontail;1
13/08/2023;1;28;10;05:07:00;N;Empoli_Serravalle;2023;summer;EasternCottontail;1
13/08/2023;1;28;10;05:29:00;N;Empoli_Serravalle;2023;summer;EasternCottontail;1
13/08/2023;1;28;10;05:29:00;N;Empoli_Serravalle;2023;summer;RedFox;1
13/08/2023;1;28;10;05:54:00;N;Empoli_Serravalle;2023;summer;EasternCottontail;1
13/08/2023;1;28;10;06:31:00;D;Empoli_Serravalle;2023;summer;EasternCottontail;1
13/08/2023;1;28;10;06:31:00;D;Empoli_Serravalle;2023;summer;RedFox;1
13/08/2023;1;28;10;07:31:00;D;Empoli_Serravalle;2023;summer;EasternCottontail;1
13/08/2023;1;28;10;07:55:00;D;Osmannoro;2023;summer;Human;2
13/08/2023;1;28;10;20:41:00;N;Sesto4;2023;summer;EuropeanHare;1
13/08/2023;1;28;10;20:47:00;N;Osmannoro;2023;summer;Human;1
13/08/2023;1;28;10;23:01:00;N;CascineDelRiccio3;2023;summer;RoeDeer;1
13/08/2023;1;28;10;03:00:00;N;TorrinoSantaRosa;2023;summer;NorwayRat;1
13/08/2023;1;28;10;21:51:00;N;Bagno_a_Ripoli;2023;summer;Coypu;1
14/08/2023;1;29;10;08:06:00;D;Sesto4;2023;summer;EuropeanHare;1
14/08/2023;1;29;10;09:05:00;D;Osmannoro;2023;summer;Human;1
14/08/2023;1;29;10;09:35:00;D;Osmannoro;2023;summer;Human;1
14/08/2023;1;29;10;09:41:00;D;TorrinoSantarosa;2023;summer;AegyptianGoose;1
14/08/2023;1;29;10;09:41:00;D;Osmannoro;2023;summer;Human;1
14/08/2023;1;29;10;10:04:00;D;Empoli_Serravalle;2023;summer;Human;1
14/08/2023;1;29;10;10:07:00;D;Osmannoro;2023;summer;Human;1
14/08/2023;1;29;10;11:03:00;D;Empoli_Serravalle;2023;summer;Human;1
14/08/2023;1;29;10;11:08:00;D;Empoli_Serravalle;2023;summer;Human;1
14/08/2023;1;29;10;11:10:00;D;Empoli_Serravalle;2023;summer;Human;2
14/08/2023;1;29;10;11:31:00;D;Empoli_Serravalle;2023;summer;Human;2
14/08/2023;1;29;10;11:47:00;D;Osmannoro;2023;summer;Human;1
14/08/2023;1;29;10;12:24:00;D;Osmannoro;2023;summer;Human;2
14/08/2023;1;29;10;12:42:00;D;Empoli_Serravalle;2023;summer;Human;1
14/08/2023;1;29;10;13:50:00;D;Osmannoro;2023;summer;Human;2
14/08/2023;1;29;10;14:13:00;D;Osmannoro;2023;summer;Human;1
14/08/2023;1;29;10;15:01:00;D;Empoli_Serravalle;2023;summer;Human;1
14/08/2023;1;29;10;16:35:00;D;Cascine;2023;summer;RedSquirrel;1
14/08/2023;1;29;10;00:11:00;N;Osmannoro;2023;summer;Human;1
14/08/2023;1;29;10;01:30:00;N;CascineDelRiccio3;2023;summer;RedFox;1
14/08/2023;1;29;10;02:44:00;N;Osmannoro;2023;summer;Human;2
14/08/2023;1;29;10;03:55:00;N;Sesto4;2023;summer;Hedgehog;1
14/08/2023;1;29;10;04:03:00;N;Sesto4;2023;summer;Hedgehog;1
14/08/2023;1;29;10;05:28:00;N;Empoli_Serravalle;2023;summer;Human;1
14/08/2023;1;29;10;07:13:00;D;Empoli_Serravalle;2023;summer;Human;1
14/08/2023;1;29;10;18:18:00;D;Osmannoro;2023;summer;Human;1
15/08/2023;1;1;10;08:07:00;D;Osmannoro;2023;summer;Human;1
15/08/2023;1;1;10;10:48:00;D;Osmannoro;2023;summer;Human;2
15/08/2023;1;1;10;12:12:00;D;Osmannoro;2023;summer;Human;2
15/08/2023;1;1;10;15:39:00;D;Osmannoro;2023;summer;Human;1
15/08/2023;1;1;10;16:37:00;D;Osmannoro;2023;summer;Human;1
15/08/2023;1;1;10;17:02:00;D;Osmannoro;2023;summer;Human;1
15/08/2023;1;1;10;18:00:00;D;Osmannoro;2023;summer;Human;1
15/08/2023;1;1;10;02:31:00;N;CascineDelRiccio3;2023;summer;Hedgehog;1
15/08/2023;1;1;10;02:31:00;N;CascineDelRiccio3;2023;summer;LittleOwl;1
15/08/2023;1;1;10;02:52:00;N;Empoli_Serravalle;2023;summer;EasternCottontail;1
15/08/2023;1;1;10;02:52:00;N;Empoli_Serravalle;2023;summer;RedFox;1
15/08/2023;1;1;10;04:19:00;N;Empoli_Serravalle;2023;summer;EasternCottontail;1
15/08/2023;1;1;10;04:19:00;N;Empoli_Serravalle;2023;summer;RedFox;1
15/08/2023;1;1;10;05:41:00;N;Sesto4;2023;summer;Hedgehog;1
15/08/2023;1;1;10;06:46:00;D;Empoli_Serravalle;2023;summer;EasternCottontail;1
15/08/2023;1;1;10;06:46:00;D;Empoli_Serravalle;2023;summer;GreyHeron;1
15/08/2023;1;1;10;07:38:00;D;Osmannoro;2023;summer;Human;1
15/08/2023;1;1;10;20:40:00;N;Osmannoro;2023;summer;Human;1
15/08/2023;1;1;10;23:15:12;N;Focognano;2023;summer;StoneMarten;1
15/08/2023;1;1;10;22:12:00;N;TorrinoSantaRosa;2023;summer;NorwayRat;1
16/08/2023;1;2;10;08:47:00;D;Osmannoro;2023;summer;Human;2
16/08/2023;1;2;10;10:42:00;D;Osmannoro;2023;summer;Human;1
16/08/2023;1;2;10;11:23:00;D;Osmannoro;2023;summer;Human;1
16/08/2023;1;2;10;15:25:00;D;Osmannoro;2023;summer;Human;2
16/08/2023;1;2;10;16:35:00;D;Osmannoro;2023;summer;Human;1
16/08/2023;1;2;10;03:02:00;N;Empoli_Serravalle;2023;summer;RedFox;1
16/08/2023;1;2;10;05:12:00;N;Empoli_Serravalle;2023;summer;RedFox;1
16/08/2023;1;2;10;18:48:00;D;Osmannoro;2023;summer;Human;1
16/08/2023;1;2;10;08:00:00;N;TorrinoSantaRosa;2023;summer;NorwayRat;1
16/08/2023;1;2;10;08:00:00;N;Bagno_a_Ripoli;2023;summer;Coypu;1
17/08/2023;1;3;10;08:43:00;D;Osmannoro;2023;summer;Human;2
17/08/2023;1;3;10;11:17:00;D;Osmannoro;2023;summer;Human;1
17/08/2023;1;3;10;14:09:00;D;Osmannoro;2023;summer;Human;2
17/08/2023;1;3;10;01:27:00;N;CascineDelRiccio3;2023;summer;EuropeanBadger;1
17/08/2023;1;3;10;01:35:00;N;Sesto4;2023;summer;EuropeanHare;1
17/08/2023;1;3;10;01:37:00;N;Sesto4;2023;summer;EuropeanHare;1
17/08/2023;1;3;10;04:37:30;N;Sesto4;2023;summer;Hedgehog;1
18/08/2023;2;4;10;11:25:00;D;Osmannoro;2023;summer;Human;1
18/08/2023;2;4;10;12:01:00;D;Osmannoro;2023;summer;Human;1
18/08/2023;2;4;10;01:35:00;N;CascineDelRiccio3;2023;summer;RedFox;1
18/08/2023;2;4;10;03:05:00;N;CascineDelRiccio3;2023;summer;RedFox;1
18/08/2023;2;4;10;05:03:00;N;Sesto4;2023;summer;Hedgehog;1
18/08/2023;2;4;10;05:26:00;N;CascineDelRiccio1;2023;summer;RedFox;1
18/08/2023;2;4;10;05:29:00;N;Sesto4;2023;summer;Hedgehog;1
18/08/2023;2;4;10;20:27:00;D;Osmannoro;2023;summer;Human;1
18/08/2023;2;4;10;21:29:27;N;Ponteallindiano2;2023;summer;StoneMarten;1
19/08/2023;2;5;100;08:35:00;D;Osmannoro;2023;summer;Human;2
19/08/2023;2;5;100;11:20:00;D;Osmannoro;2023;summer;Human;1
19/08/2023;2;5;100;16:17:00;D;Osmannoro;2023;summer;Human;2
19/08/2023;2;5;100;16:59:00;D;Osmannoro;2023;summer;Human;2
19/08/2023;2;5;100;04:54:00;N;Empoli_Serravalle;2023;summer;RedFox;1
19/08/2023;2;5;100;07:58:00;D;Empoli_Serravalle;2023;summer;DomesticDog;1
19/08/2023;2;5;100;07:59:00;D;Empoli_Serravalle;2023;summer;DomesticDog;2
19/08/2023;2;5;100;18:46:00;D;Sesto4;2023;summer;EuropeanHare;1
19/08/2023;2;5;100;08:15:00;N;TorrinoSantaRosa;2023;summer;NorwayRat;1
19/08/2023;2;5;100;08:15:00;N;Bagno_a_Ripoli;2023;summer;Coypu;1
19/08/2023;2;5;100;19:33:00;N;TorrinoSantaRosa;2023;summer;NorwayRat;1
19/08/2023;2;5;100;19:33:00;N;Bagno_a_Ripoli;2023;summer;Coypu;1
20/08/2023;2;6;100;10:50:00;D;Osmannoro;2023;summer;Human;1
20/08/2023;2;6;100;11:13:00;D;Osmannoro;2023;summer;Human;1
20/08/2023;2;6;100;18:08:00;D;Osmannoro;2023;summer;Human;1
20/08/2023;2;6;100;04:16:00;N;Sesto4;2023;summer;Hedgehog;1
20/08/2023;2;6;100;04:59:00;N;Empoli_Serravalle;2023;summer;RedFox;1
20/08/2023;2;6;100;05:00:00;N;Empoli_Serravalle;2023;summer;RedFox;1
20/08/2023;2;6;100;05:21:00;N;Empoli_Serravalle;2023;summer;RedFox;1
20/08/2023;2;6;100;06:43:00;D;Empoli_Serravalle;2023;summer;DomesticDog;1
20/08/2023;2;6;100;06:44:00;D;Empoli_Serravalle;2023;summer;DomesticDog;2
20/08/2023;2;6;100;06:46:00;D;Empoli_Serravalle;2023;summer;DomesticDog;1
20/08/2023;2;6;100;06:48:00;D;TorrinoSantarosa;2023;summer;AegyptianGoose;2
20/08/2023;2;6;100;06:48:00;D;Empoli_Serravalle;2023;summer;DomesticDog;2
20/08/2023;2;6;100;06:51:00;D;Empoli_Serravalle;2023;summer;DomesticDog;2
21/08/2023;3;7;80;09:39:00;D;Osmannoro;2023;summer;Human;1
21/08/2023;3;7;80;00:57:00;N;CascineDelRiccio1;2023;summer;RedFox;1
21/08/2023;3;7;80;02:58:00;N;CascineDelRiccio3;2023;summer;EuropeanHare;1
21/08/2023;3;7;80;03:47:00;N;CascineDelRiccio1;2023;summer;RedFox;1
21/08/2023;3;7;80;06:53:00;D;Empoli_Serravalle;2023;summer;DomesticDog;1
21/08/2023;3;7;80;06:55:00;D;Empoli_Serravalle;2023;summer;DomesticDog;2
21/08/2023;3;7;80;07:00:00;D;Empoli_Serravalle;2023;summer;DomesticDog;1
21/08/2023;3;7;80;07:02:00;D;Empoli_Serravalle;2023;summer;DomesticDog;1
22/08/2023;3;8;80;23:52:00;N;CascineDelRiccio1;2023;summer;RedFox;1
23/08/2023;3;9;80;12:01:00;D;Osmannoro;2023;summer;Human;1
23/08/2023;3;9;80;12:34:00;D;Osmannoro;2023;summer;Human;1
23/08/2023;3;9;80;14:11:00;D;Osmannoro;2023;summer;Human;1
23/08/2023;3;9;80;03:42:00;N;CascineDelRiccio2;2023;summer;StoneMarten;1
23/08/2023;3;9;80;22:06:00;N;Osmannoro;2023;summer;Hedgehog;1
23/08/2023;3;9;80;22:52:00;N;CascineDelRiccio1;2023;summer;RedFox;1
23/08/2023;3;9;80;23:05:00;N;Osmannoro;2023;summer;Hedgehog;1
23/08/2023;3;9;80;23:08:00;N;Osmannoro;2023;summer;Hedgehog;1
23/08/2023;3;9;80;23:43:00;N;Osmannoro;2023;summer;Human;2
23/08/2023;3;9;80;03:14:00;N;TorrinoSantaRosa;2023;summer;NorwayRat;1
23/08/2023;3;9;80;23:45:00;N;Empoli_Serravalle;2023;summer;EasternCottontail;1
24/08/2023;4;10;80;12:37:00;D;Osmannoro;2023;summer;Human;2
24/08/2023;4;10;80;20:54:00;N;Osmannoro;2023;summer;Human;1
24/08/2023;4;10;80;22:48:00;N;Osmannoro;2023;summer;Human;2
25/08/2023;4;11;30;08:20:00;D;Osmannoro;2023;summer;Human;2
25/08/2023;4;11;30;09:57:00;D;Osmannoro;2023;summer;Human;1
25/08/2023;4;11;30;10:52:00;D;Osmannoro;2023;summer;Human;1
25/08/2023;4;11;30;11:34:00;D;Osmannoro;2023;summer;Human;2
25/08/2023;4;11;30;14:20:00;D;Osmannoro;2023;summer;Human;1
25/08/2023;4;11;30;02:22:00;N;CascineDelRiccio3;2023;summer;EuropeanBadger;1
25/08/2023;4;11;30;07:46:00;D;Osmannoro;2023;summer;Human;2
25/08/2023;4;12;30;21:17:00;N;Osmannoro;2023;summer;Hedgehog;1
26/08/2023;4;13;30;08:32:00;D;Empoli_Serravalle;2023;summer;Coypu;1
26/08/2023;4;13;30;08:55:00;D;Empoli_Serravalle;2023;summer;Coypu;1
26/08/2023;4;13;30;10:03:00;D;Osmannoro;2023;summer;Human;2
26/08/2023;4;13;30;10:34:00;D;Osmannoro;2023;summer;Human;1
26/08/2023;4;13;30;11:16:00;D;Osmannoro;2023;summer;Human;1
26/08/2023;4;13;30;02:10:00;N;Osmannoro;2023;summer;Human;1
26/08/2023;4;13;30;05:28:00;N;Osmannoro;2023;summer;Human;1
26/08/2023;4;13;30;06:21:00;D;Osmannoro;2023;summer;Human;1
26/08/2023;4;13;30;07:08:00;D;Empoli_Serravalle;2023;summer;Coypu;1
26/08/2023;4;13;30;07:28:00;D;Empoli_Serravalle;2023;summer;Coypu;1
26/08/2023;4;13;30;07:54:00;D;Osmannoro;2023;summer;Human;1
27/08/2023;4;14;5;17:21:00;D;Sesto7;2023;summer;EuropeanHare;1
27/08/2023;4;14;5;00:24:00;N;Empoli_Serravalle;2023;summer;DomesticDog;1
27/08/2023;4;14;5;00:26:00;N;Empoli_Serravalle;2023;summer;DomesticDog;1
27/08/2023;4;14;5;06:49:00;D;Empoli_Serravalle;2023;summer;Kingfisher;1
27/08/2023;4;14;5;07:53:00;D;Osmannoro;2023;summer;Human;1
27/08/2023;4;14;5;20:16:00;D;Sesto7;2023;summer;EuropeanHare;1
27/08/2023;4;14;5;21:20:00;N;Empoli_Serravalle;2023;summer;Coypu;1
27/08/2023;4;14;5;21:20:00;N;Empoli_Serravalle;2023;summer;Coypu;1
27/08/2023;4;14;5;21:21:00;N;Empoli_Serravalle;2023;summer;Coypu;1
27/08/2023;4;14;5;22:03:00;N;Empoli_Serravalle;2023;summer;Coypu;1
27/08/2023;4;14;5;23:02:00;N;CascineDelRiccio3;2023;summer;RedFox;1
28/08/2023;4;15;5;08:42:00;D;Osmannoro;2023;summer;Human;1
28/08/2023;4;15;5;09:28:00;D;Sesto7;2023;summer;RockPigeon;7
28/08/2023;4;15;5;09:54:00;D;Osmannoro;2023;summer;Human;1
28/08/2023;4;15;5;10:32:00;D;Osmannoro;2023;summer;Human;1
28/08/2023;4;15;5;13:10:00;D;Osmannoro;2023;summer;Human;2
28/08/2023;4;15;5;22:03:00;N;Empoli_Serravalle;2023;summer;Coypu;1
28/08/2023;4;15;5;22:04:00;N;Empoli_Serravalle;2023;summer;Coypu;1
28/08/2023;4;15;5;22:04:00;N;Empoli_Serravalle;2023;summer;Coypu;1
28/08/2023;4;15;5;22:05:00;N;Empoli_Serravalle;2023;summer;Coypu;1
28/08/2023;4;15;5;22:05:00;N;Empoli_Serravalle;2023;summer;Coypu;1
29/08/2023;4;16;5;04:50:00;N;Empoli_Serravalle;2023;summer;RedFox;1
29/08/2023;4;16;5;18:23:59;D;Sesto7;2023;summer;EuropeanHare;1
29/08/2023;4;16;5;22:06:00;N;Empoli_Serravalle;2023;summer;Coypu;1
30/08/2023;3;17;0;08:31:00;D;Sesto7;2023;summer;CommonPheasant;1
30/08/2023;3;17;0;16:44:00;D;Osmannoro;2023;summer;Human;1
30/08/2023;3;17;0;04:46:00;N;Empoli_Serravalle;2023;summer;RedFox;1
30/08/2023;3;17;0;19:46:00;D;Sesto7;2023;summer;EuropeanHare;1
30/08/2023;3;17;0;19:47:00;D;Sesto7;2023;summer;EuropeanHare;1
30/08/2023;3;17;0;19:49:00;D;Sesto7;2023;summer;EuropeanHare;1
30/08/2023;3;17;0;19:57:00;D;Osmannoro;2023;summer;Human;2
30/08/2023;3;17;0;20:18:00;D;Osmannoro;2023;summer;Human;1
30/08/2023;3;17;0;22:06:00;N;Empoli_Serravalle;2023;summer;Coypu;1
30/08/2023;3;17;0;22:09:00;N;Empoli_Serravalle;2023;summer;Coypu;1
30/08/2023;3;17;0;22:10:00;N;Empoli_Serravalle;2023;summer;Coypu;1
30/08/2023;3;17;0;22:11:00;N;Empoli_Serravalle;2023;summer;Coypu;1
30/08/2023;3;17;0;22:13:00;N;Empoli_Serravalle;2023;summer;Coypu;1
30/08/2023;3;17;0;22:13:00;N;Empoli_Serravalle;2023;summer;Coypu;1
30/08/2023;3;17;0;22:14:00;N;Empoli_Serravalle;2023;summer;Coypu;1
31/08/2023;3;18;30;17:58:00;N;Osmannoro;2023;summer;Human;2
31/08/2023;3;18;30;10:53:00;D;Osmannoro;2023;summer;Human;1
31/08/2023;3;18;30;16:30:00;D;Osmannoro;2023;summer;Human;1
31/08/2023;3;18;30;05:37:00;N;Sesto7;2023;summer;RedFox;1
31/08/2023;3;18;30;07:09:00;D;Sesto7;2023;summer;Blackbird;1
31/08/2023;3;18;30;07:09:00;D;Empoli_Serravalle;2023;summer;DomesticDog;1
31/08/2023;3;18;30;07:09:00;D;Sesto7;2023;summer;EuropeanHare;1
31/08/2023;3;18;30;07:10:00;D;Sesto7;2023;summer;EurasianMagpie;2
31/08/2023;3;18;30;22:13:00;N;Empoli_Serravalle;2023;summer;Human;2
31/08/2023;3;18;30;22:15:00;N;Empoli_Serravalle;2023;summer;Coypu;1
31/08/2023;3;18;30;22:15:00;N;Empoli_Serravalle;2023;summer;Coypu;1
31/08/2023;3;18;30;22:19:00;N;Empoli_Serravalle;2023;summer;Coypu;1
31/08/2023;3;18;30;22:30:00;N;Empoli_Serravalle;2023;summer;Coypu;1
31/08/2023;3;18;30;22:33:00;N;Empoli_Serravalle;2023;summer;Coypu;1
31/08/2023;3;18;30;22:35:00;N;Empoli_Serravalle;2023;summer;Coypu;1
31/08/2023;3;18;30;22:41:00;N;Empoli_Serravalle;2023;summer;Coypu;1
31/08/2023;3;18;30;16:52:00;N;TorrinoSantaRosa;2023;summer;NorwayRat;1
31/08/2023;3;18;30;16:52:00;N;Bagno_a_Ripoli;2023;summer;Coypu;2
01/04/2023;4;12;80;09:32:00;D;Cascine;2023;spring;RedSquirrel;1
01/04/2023;4;12;80;09:54:00;D;Cascine;2023;spring;RedSquirrel;1
01/04/2023;4;12;80;07:10:30;N;Sesto4;2023;spring;DomesticCat;1
01/04/2023;4;12;80;07:10:35;N;Sesto4;2023;spring;DomesticCat;1
01/04/2023;4;12;80;07:11:02;N;Sesto4;2023;spring;DomesticCat;1
06/04/2023;3;17;80;17:50:00;D;Cascine;2023;spring;RedSquirrel;1
09/04/2023;3;20;80;17:24:00;D;Cascine;2023;spring;RedSquirrel;1
09/04/2023;3;20;80;17:24:00;D;TorrinoSantarosa;2023;spring;AegyptianGoose;1
12/04/2023;2;23;25;23:15:12;N;Cascine;2023;spring;StoneMarten;1
13/04/2023;2;24;25;21:35:00;N;Cascine;2023;spring;StoneMarten;1
21/04/2023;1;2;25;12:34:00;D;Osmannoro;2023;spring;Human;2
21/04/2023;1;2;25;13:48:00;D;Osmannoro;2023;spring;Human;2
22/04/2023;1;3;25;08:50:00;D;Empoli_Serravalle;2023;spring;DomesticDog;1
22/04/2023;1;3;25;08:52:00;D;Empoli_Serravalle;2023;spring;DomesticDog;1
22/04/2023;1;3;25;09:52:00;D;Osmannoro;2023;spring;Human;1
22/04/2023;1;3;25;10:21:00;D;Osmannoro;2023;spring;Human;2
22/04/2023;1;3;25;10:21:00;D;Osmannoro;2023;spring;Human;2
22/04/2023;1;3;25;13:44:00;D;Osmannoro;2023;spring;Human;2
22/04/2023;1;3;25;13:44:00;D;Osmannoro;2023;spring;Human;2
22/04/2023;1;3;25;15:40:00;D;Osmannoro;2023;spring;Human;2
22/04/2023;1;3;25;15:40:00;D;Osmannoro;2023;spring;Human;2
23/04/2023;2;4;25;15:27:00;D;Osmannoro;2023;spring;Human;2
24/04/2023;2;5;25;11:40:00;D;Osmannoro;2023;spring;Human;1
24/04/2023;2;5;25;13:45:00;D;Osmannoro;2023;spring;Human;1
24/04/2023;2;5;25;01:02:00;N;Cascine;2023;spring;StoneMarten;1
25/04/2023;2;6;25;08:42:00;D;Osmannoro;2023;spring;Human;2
25/04/2023;2;6;25;09:45:00;D;Osmannoro;2023;spring;Human;1
25/04/2023;2;6;25;09:45:00;D;TorrinoSantarosa;2023;spring;AegyptianGoose;1
25/04/2023;2;6;25;11:07:00;D;Osmannoro;2023;spring;Human;2
25/04/2023;2;6;25;11:07:00;D;Osmannoro;2023;spring;Human;2
25/04/2023;2;6;25;14:21:00;D;Osmannoro;2023;spring;Human;1
25/04/2023;2;6;25;14:34:00;D;Osmannoro;2023;spring;Human;1
25/04/2023;2;6;25;16:58:00;D;Osmannoro;2023;spring;Human;1
26/04/2023;3;7;25;09:07:00;D;Osmannoro;2023;spring;Human;2
26/04/2023;3;7;25;09:45:00;D;Osmannoro;2023;spring;Human;1
26/04/2023;3;7;25;09:45:00;D;Osmannoro;2023;spring;Human;2
26/04/2023;3;7;25;09:45:00;D;TorrinoSantarosa;2023;spring;AegyptianGoose;1
26/04/2023;3;7;25;09:45:00;D;TorrinoSantarosa;2023;spring;AegyptianGoose;2
26/04/2023;3;7;25;11:12:00;D;Osmannoro;2023;spring;Human;1
26/04/2023;3;7;25;12:23:00;D;Osmannoro;2023;spring;Human;2
27/04/2023;3;8;25;10:06:00;D;Osmannoro;2023;spring;Human;2
27/04/2023;3;8;25;10:47:00;D;Osmannoro;2023;spring;Human;2
27/04/2023;3;8;25;10:47:00;D;Osmannoro;2023;spring;Human;2
27/04/2023;3;8;25;13:29:00;D;Empoli_Serravalle;2023;spring;Human;1
28/04/2023;3;9;25;14:48:00;D;Osmannoro;2023;spring;Human;2
28/04/2023;3;9;25;15:40:00;D;Empoli_Serravalle;2023;spring;Human;2
28/04/2023;3;9;25;16:01:00;D;Osmannoro;2023;spring;Human;2
28/04/2023;3;9;25;17:02:00;D;Osmannoro;2023;spring;Human;2
28/04/2023;3;9;25;17:05:00;D;Osmannoro;2023;spring;Human;2
28/04/2023;3;9;25;17:59:00;D;Osmannoro;2023;spring;Human;1
29/04/2023;4;10;25;12:45:00;D;Osmannoro;2023;spring;Human;1
29/04/2023;4;10;25;06:38:00;N;Osmannoro;2023;spring;Human;1
29/04/2023;4;10;25;06:38:00;N;TorrinoSantarosa;2023;spring;AegyptianGoose;1
29/04/2023;4;10;25;18:28:00;D;Osmannoro;2023;spring;Human;2
30/04/2023;4;11;25;09:35:00;D;Empoli_Serravalle;2023;spring;Human;2
30/04/2023;4;11;25;09:35:00;D;Osmannoro;2023;spring;Human;2
30/04/2023;4;11;25;14:03:00;D;Empoli_Serravalle;2023;spring;Human;2
05/09/2023;2;23;0;01:53:39;N;Ponteallindiano2;2023;summer;CrestedPorcupine;1
25/03/2024;2;24;50;01:01:00;N;Villa Stibbert;2024;spring;EuropeanBadger;1
25/03/2024;2;24;50;07:21:00;N;Villa Stibbert;2024;spring;RedSquirrel;1
